LicenseNumber,LicenseType,LicenseTypeSubCategory,LicenseCategoryNumber,LicenseStatus,LicenseSubStatus,BusinessName,DoingBusinessAs,LocationStreetAddress,LocationCity,LocationState,LocationZip,LocationCounty,Geo,Full Address
20185450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3155,Rite Aid,29000 LORAIN ROAD,NORTH OLMSTED,OH,44070-4016,Cuyahoga,"(41.4081897, -81.94229179999999)","29000 LORAIN ROAD, NORTH OLMSTED, OH 44070-4016"
20184900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3163,Rite Aid #3163,21800 LIBBY ROAD,MAPLE HEIGHTS,OH,44137,Cuyahoga,"(41.4164077, -81.52811500000001)","21800 LIBBY ROAD, MAPLE HEIGHTS, OH 44137"
20184700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3167,Rite Aid #3167,304 EAST STATE STREET,ALLIANCE,OH,446014938,Stark,"(40.9022891, -81.10085889999999)","304 EAST STATE STREET, ALLIANCE, OH 446014938"
20373600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3179,Rite Aid #3179,1626 E. PERRY STREET,PORT CLINTON,OH,434521332,Ottawa,"(41.5136814, -82.91985919999999)","1626 E. PERRY STREET, PORT CLINTON, OH 434521332"
20362750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3181,Rite Aid #3181,14973 SOUTH AVENUE,COLUMBIANA,OH,44408,Columbiana,"(40.9009867, -80.69571069999999)","14973 SOUTH AVENUE, COLUMBIANA, OH 44408"
20732150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3246,Rite Aid #3246,2916 LINDEN AVENUE,DAYTON,OH,454103027,Montgomery,"(39.7476214, -84.14061129999999)","2916 LINDEN AVENUE, DAYTON, OH 454103027"
20717600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3266,Rite Aid #3266,117 SOUTH MAIN STREET,FREDERICKTOWN,OH,43019,Knox,"(40.4770675, -82.5415577)","117 SOUTH MAIN STREET, FREDERICKTOWN, OH 43019"
20708800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3357,Rite Aid #3357,4 EAST WALTON STREET,WILLARD,OH,448909419,Huron,"(41.0531109, -82.7262906)","4 EAST WALTON STREET, WILLARD, OH 448909419"
20755200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3365,Rite Aid #3365,479 MAIN STREET,GRAFTON,OH,44044,Lorain,"(41.2828236, -82.06446269999999)","479 MAIN STREET, GRAFTON, OH 44044"
20757300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3466,Rite Aid #3466,109 JEFFERSON STREET,GREENFIELD,OH,45123,Highland,"(39.3526408, -83.3797319)","109 JEFFERSON STREET, GREENFIELD, OH 45123"
20751000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3468,Rite Aid #3468,340 WEST MAIN STREET,CARROLLTON,OH,44615,Carroll,"(40.575214, -81.0901087)","340 WEST MAIN STREET, CARROLLTON, OH 44615"
20766050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3603,Rite Aid #3603,220 THIRD STREET,WELLSVILLE,OH,43968,Columbiana,"(40.6106585, -80.6422539)","220 THIRD STREET, WELLSVILLE, OH 43968"
20776450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #3700,Rite Aid #3700,"114 12TH STREET, N.E.",CANTON,OH,447041024,Stark,"(40.8088069, -81.37128899999999)","114 12TH STREET, N.E., CANTON, OH 447041024"
20139300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #408,Rite Aid #408,540 EAST MIDLOTHIAN BLVD.,YOUNGSTOWN,OH,44502,Mahoning,"(41.0612304, -80.644536)","540 EAST MIDLOTHIAN BLVD., YOUNGSTOWN, OH 44502"
21015250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4245,Rite Aid #4245,142 BROAD STREET,ELYRIA,OH,44035,Lorain,"(41.3671586, -82.1013945)","142 BROAD STREET, ELYRIA, OH 44035"
20942100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4247,Rite Aid #4247,218 CHESTNUT STREET,COSHOCTON,OH,438121131,Coshocton,"(40.2756559, -81.868235)","218 CHESTNUT STREET, COSHOCTON, OH 438121131"
20964250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4278,Rite Aid #4278,16207 DETROIT AVENUE,LAKEWOOD,OH,44107,Cuyahoga,"(41.4848708, -81.8112489)","16207 DETROIT AVENUE, LAKEWOOD, OH 44107"
20916750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4279,Rite Aid #4279,15596 WEST HIGH STREET,MIDDLEFIELD,OH,440629292,Geauga,"(41.4633058, -81.0856132)","15596 WEST HIGH STREET, MIDDLEFIELD, OH 440629292"
20932550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4280,Rite Aid #4280,325 WEST BROAD STREET,NEWTON FALLS,OH,44444,Trumbull,"(41.1886096, -80.98076329999999)","325 WEST BROAD STREET, NEWTON FALLS, OH 44444"
20947500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4296,Rite Aid #4296,"1403 WOOSTER ROAD, WEST",BARBERTON,OH,442037374,Summit,"(41.00601, -81.6392987)","1403 WOOSTER ROAD, WEST, BARBERTON, OH 442037374"
20989800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4580,Rite Aid #4580,4580 LIBERTY AVENUE,VERMILION,OH,440891912,Lorain,"(41.4256017, -82.34785959999999)","4580 LIBERTY AVENUE, VERMILION, OH 440891912"
20978600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4605,Rite Aid #4605,4205 EAST MARKET STREET,WARREN,OH,44484,Trumbull,"(41.2377304, -80.7657151)","4205 EAST MARKET STREET, WARREN, OH 44484"
20953950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4683,Rite Aid #4683,2709 BROADWAY AVENUE,LORAIN,OH,44052,Lorain,"(41.4457126, -82.16456590000001)","2709 BROADWAY AVENUE, LORAIN, OH 44052"
21014950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4708,Rite Aid #4708,501 E. EMMITT AVENUE,WAVERLY,OH,45690,Pike,"(39.1309828, -82.9807155)","501 E. EMMITT AVENUE, WAVERLY, OH 45690"
20969550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4726,Rite Aid #4726,1914 BAILEY ROAD,CUYAHOGA FALLS,OH,44221,Summit,"(41.132749, -81.466422)","1914 BAILEY ROAD, CUYAHOGA FALLS, OH 44221"
21019300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4736,Rite Aid #4736,301 NORTH MAIN STREET,FINDLAY,OH,45840,Hancock,"(41.0446294, -83.6495934)","301 NORTH MAIN STREET, FINDLAY, OH 45840"
21022700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4748,Rite Aid #4748,3875 SALEM AVENUE,DAYTON,OH,45406,Montgomery,"(39.7974183, -84.2508974)","3875 SALEM AVENUE, DAYTON, OH 45406"
20984300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4766,Rite Aid #4766,2853 GROVE AVENUE,LORAIN,OH,44055,Lorain,"(41.4454127, -82.119593)","2853 GROVE AVENUE, LORAIN, OH 44055"
21014300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4832,Rite Aid #4832,1045 WHEELING AVENUE,CAMBRIDGE,OH,43725,Guernsey,"(40.0251111, -81.58536959999999)","1045 WHEELING AVENUE, CAMBRIDGE, OH 43725"
21030150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #4937,Rite Aid #4937,334 WEST PERKINS AVE,SANDUSKY,OH,44870,Erie,"(41.4324924, -82.70474759999999)","334 WEST PERKINS AVE, SANDUSKY, OH 44870"
20358500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #712,Rite Aid #712,5 EAST ASHTABULA STREET,JEFFERSON,OH,440471109,Ashtabula,"(41.7428305, -80.7689836)","5 EAST ASHTABULA STREET, JEFFERSON, OH 440471109"
20124950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID DISCOUNT PHARMACY #794,Rite Aid #794,900 UNION BLVD.,ENGLEWOOD,OH,45322-2221,Montgomery,"(39.8614986, -84.3107904)","900 UNION BLVD., ENGLEWOOD, OH 45322-2221"
20180650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,"RITE AID OF OHIO, INC. #1167",Rite Aid #1167,633 SOUTH BROADWAY,GENEVA,OH,44041,Ashtabula,"(41.7966512, -80.9467542)","633 SOUTH BROADWAY, GENEVA, OH 44041"
20181100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,"RITE AID OF OHIO, INC. #1186",Rite Aid #1186,1805 SOUTH LIMESTONE STREET,SPRINGFIELD,OH,45505,Clark,"(39.903572, -83.811099)","1805 SOUTH LIMESTONE STREET, SPRINGFIELD, OH 45505"
20182500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,"RITE AID OF OHIO, INC. #1198",Rite Aid #1198,1502 EXECUTIVE DRIVE,ST. MARYS,OH,45885,Auglaize,"(40.55291460000001, -84.4094387)","1502 EXECUTIVE DRIVE, ST. MARYS, OH 45885"
20183600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,"RITE AID OF OHIO, INC. #1217",Rite Aid #1217,5765 SECOR ROAD,TOLEDO,OH,43623,Lucas,"(41.7203057, -83.6251489)","5765 SECOR ROAD, TOLEDO, OH 43623"
20144850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,"RITE AID OF OHIO, INC. #449",Rite Aid #449,590 WEST MAIN STREET,NEW LEBANON,OH,453451426,Montgomery,"(39.7451467, -84.3966568)","590 WEST MAIN STREET, NEW LEBANON, OH 453451426"
20129400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,"RITE AID OF OHIO, INC. #703",Rite Aid #703,2704 BELMONT AVENUE,YOUNGSTOWN,OH,445051820,Trumbull,"(41.1340829, -80.6662443)","2704 BELMONT AVENUE, YOUNGSTOWN, OH 445051820"
20350950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #1187,Rite Aid #1187,564 MCADAMS DRIVE,NEW CARLISLE,OH,45344,Clark,"(39.9361699, -84.0254913)","564 MCADAMS DRIVE, NEW CARLISLE, OH 45344"
20391400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #1433,Rite Aid #1433,99 WHITTLESEY AVENUE,NORWALK,OH,44857,Huron,"(41.2454546, -82.6186389)","99 WHITTLESEY AVENUE, NORWALK, OH 44857"
20413050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #1570,Rite Aid #1570,6512 FRANKLIN AVENUE,CLEVELAND,OH,441022912,Cuyahoga,"(41.4823361, -81.73087749999999)","6512 FRANKLIN AVENUE, CLEVELAND, OH 441022912"
20430200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #1635,Rite Aid #1635,306 E. MAIN ST.,POMEROY,OH,457691023,Meigs,"(39.0286344, -82.03046169999999)","306 E. MAIN ST., POMEROY, OH 457691023"
20088450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #2314,Rite Aid #2314,1605 BROADWAY STREET,TOLEDO,OH,43609,Lucas,"(41.6302581, -83.5563992)","1605 BROADWAY STREET, TOLEDO, OH 43609"
21140750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #3191,Rite Aid #3191,530 WEST MARKET STREET,TIFFIN,OH,44883,Seneca,"(41.112797, -83.1994086)","530 WEST MARKET STREET, TIFFIN, OH 44883"
21302400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #7728,Rite Aid #7728,722-740 SOUTH MAIN STREET,BOWLING GREEN,OH,434023830,Wood,"(41.3643717, -83.6509272)","722-740 SOUTH MAIN STREET, BOWLING GREEN, OH 434023830"
21913100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,RITE AID PHARMACY #7928,Rite Aid #7928,3230 WEST ELM STREET,LIMA,OH,45805,Allen,"(40.737421, -84.1640602)","3230 WEST ELM STREET, LIMA, OH 45805"
232000375,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,Walgreen Co.,Walgreens #21398,1782 N High St,Columbus,OH,43201-1144,Franklin,"(39.9987254, -83.0074042)","1782 N High St, Columbus, OH 43201-1144"
22854150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #17303,4402 SUNSET BLVD.,STEUBENVILLE,OH,43952,Jefferson,"(40.3724126, -80.6811117)","4402 SUNSET BLVD., STEUBENVILLE, OH 43952"
21211250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21311,840 Brittain Rd,Akron,OH,44305-1307,Summit,"(41.08560910000001, -81.4675177)","840 Brittain Rd, Akron, OH 44305-1307"
22854350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #18289,400 PUBLIC ROAD,YORKVILLE,OH,43971,Jefferson,"(40.1587556, -80.7063762)","400 PUBLIC ROAD, YORKVILLE, OH 43971"
20800050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21321,4546 Mayfield Rd,South Euclid,OH,44121-4043,Cuyahoga,"(41.51945630000001, -81.5164703)","4546 Mayfield Rd, South Euclid, OH 44121-4043"
20800150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21259,14501 Euclid Ave,East Cleveland,OH,44112-3426,Cuyahoga,"(41.5317248, -81.5809536)","14501 Euclid Ave, East Cleveland, OH 44112-3426"
20800000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21316,6401 Broadway Ave,Cleveland,OH,44105,Cuyahoga,"(41.4626473, -81.644862)","6401 Broadway Ave, Cleveland, OH 44105"
21233150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREEN #21338,6300 E. MAIN STREET,REYNOLDSBURG,OH,43068,Franklin,"(39.9551624, -82.83025459999999)","6300 E. MAIN STREET, REYNOLDSBURG, OH 43068"
21070550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21370,5045 N Main St,Dayton,OH,45415-3636,Montgomery,"(39.81692049999999, -84.2288384)","5045 N Main St, Dayton, OH 45415-3636"
21708650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21360,2654 Mccartney Rd,Youngstown,OH,44505,Mahoning,"(41.0907259, -80.592201)","2654 Mccartney Rd, Youngstown, OH 44505"
20796400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #21290,15500 Broadway Ave,Maple Heights,OH,44137-1120,Cuyahoga,"(41.4172891, -81.57329519999999)","15500 Broadway Ave, Maple Heights, OH 44137-1120"
22854250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS,WALGREENS #19910,1820 FRANKLIN STREET,TORONTO,OH,43964,Jefferson,"(40.451793, -80.6118429)","1820 FRANKLIN STREET, TORONTO, OH 43964"
20132900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #00274,,3822 PAXTON AVE,CINCINNATI,OH,45209,Hamilton,"(39.1459273, -84.4278523)","3822 PAXTON AVE, CINCINNATI, OH 45209"
21480600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #01234,,6 E. BAGLEY ROAD,BEREA,OH,440172009,Cuyahoga,"(41.3721646, -81.85256760000001)","6 E. BAGLEY ROAD, BEREA, OH 440172009"
21525100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #01281,,68 WEST US 22 3,MAINEVILLE,OH,45039,Warren,"(39.3392598, -84.2204527)","68 WEST US 22 3, MAINEVILLE, OH 45039"
21454250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #01317,,3445 SOUTH HIGH STREET,COLUMBUS,OH,43207-3693,Franklin,"(39.8912517, -82.99761699999999)","3445 SOUTH HIGH STREET, COLUMBUS, OH 43207-3693"
21589500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #01337,,6421 MARKET AVENUE N,CANTON,OH,44721,Stark,"(40.8755126, -81.3644609)","6421 MARKET AVENUE N, CANTON, OH 44721"
20497500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #01502,,6204 MONTGOMERY,CINCINNATI,OH,45213,Hamilton,"(39.1831887, -84.4249219)","6204 MONTGOMERY, CINCINNATI, OH 45213"
21546450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #02132,,6900 ROCKSIDE ROAD,INDEPENDENCE,OH,44131,Cuyahoga,"(41.3938394, -81.6419427)","6900 ROCKSIDE ROAD, INDEPENDENCE, OH 44131"
20186050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #02136,,4090 E GALBRAITH ROAD,DEER PARK,OH,45236,Hamilton,"(39.2095353, -84.39945519999999)","4090 E GALBRAITH ROAD, DEER PARK, OH 45236"
21448300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #02226,,5090 TURNEY ROAD,GARFIELD HEIGHTS,OH,44125,Cuyahoga,"(41.4226794, -81.6106098)","5090 TURNEY ROAD, GARFIELD HEIGHTS, OH 44125"
20683050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #02694,License Specialist,385 NORTHLAND BLVD.,CINCINNATI,OH,45240,Hamilton,"(39.2817945, -84.48591689999999)","385 NORTHLAND BLVD., CINCINNATI, OH 45240"
20768400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #02697,,9580 KENWOOD ROAD,BLUE ASH,OH,45242-6140,Hamilton,"(39.2316094, -84.37643489999999)","9580 KENWOOD ROAD, BLUE ASH, OH 45242-6140"
20800100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03235,Walgreen Co.,16400 CHAGRIN BLVD.,SHAKER HEIGHTS,OH,44120,Cuyahoga,"(41.46393279999999, -81.5666303)","16400 CHAGRIN BLVD., SHAKER HEIGHTS, OH 44120"
20840400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03256,,11401 UNION AVENUE,CLEVELAND,OH,44105,Cuyahoga,"(41.4639603, -81.6037441)","11401 UNION AVENUE, CLEVELAND, OH 44105"
20805500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03261,,1000 SOUTH MAIN ST.,NORTH CANTON,OH,44720,Stark,"(40.8686814, -81.3982383)","1000 SOUTH MAIN ST., NORTH CANTON, OH 44720"
20800850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03276,,1925 W. MARKET STREET,AKRON,OH,44313,Summit,"(41.1133708, -81.5766423)","1925 W. MARKET STREET, AKRON, OH 44313"
20799950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03279,,1303 COPLEY ROAD,AKRON,OH,44320,Summit,"(41.08309550000001, -81.56882639999999)","1303 COPLEY ROAD, AKRON, OH 44320"
20799850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03281,,1130 S. ARLINGTON STREET,AKRON,OH,44306,Summit,"(41.0407983, -81.4916995)","1130 S. ARLINGTON STREET, AKRON, OH 44306"
21017850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03308,,4265 STATE ROAD,CLEVELAND,OH,44109,Cuyahoga,"(41.4381943, -81.70655839999999)","4265 STATE ROAD, CLEVELAND, OH 44109"
20800900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03310,,16803 LORAIN AVE.,CLEVELAND,OH,44111,Cuyahoga,"(41.4500696, -81.8151688)","16803 LORAIN AVE., CLEVELAND, OH 44111"
20800950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03312,,22401 LAKE SHORE BLVD.,EUCLID,OH,44123,Cuyahoga,"(41.6110174, -81.5260389)","22401 LAKE SHORE BLVD., EUCLID, OH 44123"
20885650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03314,,5400 PEARL ROAD,PARMA,OH,44129,Cuyahoga,"(41.4142458, -81.733975)","5400 PEARL ROAD, PARMA, OH 44129"
20855900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03572,,2645 STATE ROAD,CUYAHOGA FALLS,OH,44223,Summit,"(41.1454421, -81.507734)","2645 STATE ROAD, CUYAHOGA FALLS, OH 44223"
20898550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03672,,2335 JOHN GRAY ROAD,CINCINNATI,OH,45231,Hamilton,"(39.3074396, -84.56306459999999)","2335 JOHN GRAY ROAD, CINCINNATI, OH 45231"
21019200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03741,,302 CANTON ROAD,AKRON,OH,44312,Summit,"(41.0548318, -81.4399744)","302 CANTON ROAD, AKRON, OH 44312"
20942950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03792,,9520 FIELDS ERTEL ROAD,LOVELAND,OH,45140,Hamilton,"(39.2911588, -84.29763319999999)","9520 FIELDS ERTEL ROAD, LOVELAND, OH 45140"
20126900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03807,,5508 BRIDGETOWN ROAD,CINCINNATI,OH,45248,Hamilton,"(39.1583512, -84.63035819999999)","5508 BRIDGETOWN ROAD, CINCINNATI, OH 45248"
20961000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03864,,719 OHIO PIKE,CINCINNATI,OH,45245,Hamilton,"(39.064881, -84.2887561)","719 OHIO PIKE, CINCINNATI, OH 45245"
20972150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04044,,"1223 CLEVELAND AVENUE, N.W.",CANTON,OH,44703,Stark,"(40.809973, -81.3770941)","1223 CLEVELAND AVENUE, N.W., CANTON, OH 44703"
20972100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04101,,5122 W. TUSCARAWAS,CANTON,OH,44708,Stark,"(40.7973776, -81.37699649999999)","5122 W. TUSCARAWAS, CANTON, OH 44708"
21066800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04130,,3020 MAYFIELD ROAD,CLEVELAND HEIGHTS,OH,44118,Cuyahoga,"(41.5140897, -81.57215550000001)","3020 MAYFIELD ROAD, CLEVELAND HEIGHTS, OH 44118"
21041450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04159,,6300 PEARL ROAD,PARMA HEIGHTS,OH,44130,Cuyahoga,"(41.3894908, -81.76434569999999)","6300 PEARL ROAD, PARMA HEIGHTS, OH 44130"
21086300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04202,,127 E. PLEASANT VALLEY ROAD,SEVEN HILLS,OH,44131,Cuyahoga,"(41.3619194, -81.6837164)","127 E. PLEASANT VALLEY ROAD, SEVEN HILLS, OH 44131"
20090650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04245,,5403 N. BEND ROAD,CINCINNATI,OH,45247,Hamilton,"(39.1888982, -84.6022344)","5403 N. BEND ROAD, CINCINNATI, OH 45247"
21014700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04246,,2320 BOUDINOT AVENUE,CINCINNATI,OH,452383417,Hamilton,"(39.1283447, -84.6046097)","2320 BOUDINOT AVENUE, CINCINNATI, OH 452383417"
21017800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04294,,5881 SOM CENTER ROAD,WILLOUGHBY,OH,44094,Lake,"(41.6083717, -81.4392306)","5881 SOM CENTER ROAD, WILLOUGHBY, OH 44094"
